Id,Category
5795,1
5796,0
5797,8
5798,7
5799,3
5800,8
5801,9
5802,2
5803,4
5804,1
5805,2
5806,8
5807,3
5808,1
5809,3
5810,4
5811,0
5812,6
5813,6
5814,5
5815,9
5816,7
5817,7
5818,8
5819,2
5820,9
5821,6
5822,2
5823,3
5824,1
5825,4
5826,3
5827,5
5828,7
5829,3
5830,9
5831,0
5832,2
5833,8
5834,7
5835,2
5836,7
5837,1
5838,6
5839,8
5840,0
5841,3
5842,4
5843,3
5844,1
5845,7
5846,3
5847,1
5848,0
5849,9
5850,0
5851,6
5852,4
5853,1
5854,2
5855,2
5856,1
5857,1
5858,4
5859,2
5860,9
5861,9
5862,5
5863,8
5864,2
5865,2
5866,4
5867,6
5868,2
5869,8
5870,7
5871,6
5872,0
5873,4
5874,0
5875,9
5876,1
5877,6
5878,9
5879,3
5880,4
5881,1
5882,6
5883,3
5884,5
5885,6
5886,1
5887,6
5888,0
5889,7
5890,0
5891,1
5892,9
5893,7
5894,4
5895,5
5896,3
5897,3
5898,0
5899,2
5900,3
5901,8
5902,6
5903,4
5904,3
5905,6
5906,1
5907,1
5908,6
5909,3
5910,0
5911,3
5912,9
5913,2
5914,3
5915,4
5916,3
5917,7
5918,6
5919,1
5920,1
5921,6
5922,7
5923,3
5924,6
5925,1
5926,2
5927,8
5928,9
5929,5
5930,3
5931,9
5932,4
5933,6
5934,1
5935,1
5936,4
5937,7
5938,1
5939,1
5940,4
5941,0
5942,8
5943,7
5944,6
5945,2
5946,0
5947,8
5948,7
5949,3
5950,0
5951,9
5952,3
5953,8
5954,7
5955,9
5956,8
5957,1
5958,9
5959,4
5960,3
5961,5
5962,1
5963,2
5964,8
5965,2
5966,3
5967,0
5968,4
5969,9
5970,1
5971,7
5972,6
5973,1
5974,6
5975,5
5976,5
5977,6
5978,7
5979,5
5980,5
5981,4
5982,0
5983,3
5984,2
5985,8
5986,0
5987,3
5988,1
5989,6
5990,4
5991,4
5992,9
5993,1
5994,1
5995,6
5996,4
5997,7
5998,2
5999,0
6000,4
6001,7
6002,4
6003,0
6004,1
6005,7
6006,3
6007,4
6008,3
6009,6
6010,9
6011,4
6012,8
6013,0
6014,8
6015,7
6016,9
6017,1
6018,2
6019,5
6020,7
6021,1
6022,0
6023,6
6024,3
6025,3
6026,7
6027,6
6028,4
6029,2
6030,7
6031,2
6032,7
6033,7
6034,6
6035,1
6036,9
6037,9
6038,3
6039,6
6040,2
6041,1
6042,3
6043,1
6044,3
6045,1
6046,3
6047,7
6048,1
6049,1
6050,2
6051,8
6052,6
6053,1
6054,4
6055,9
6056,7
6057,6
6058,6
6059,9
6060,4
6061,5
6062,9
6063,3
6064,5
6065,3
6066,9
6067,9
6068,9
6069,3
6070,0
6071,1
6072,3
6073,2
6074,1
6075,2
6076,3
6077,5
6078,4
6079,2
6080,2
6081,7
6082,1
6083,9
6084,3
6085,2
6086,0
6087,2
6088,8
6089,7
6090,3
6091,0
6092,5
6093,6
6094,4
6095,6
6096,4
6097,9
6098,6
6099,3
6100,9
6101,3
6102,6
6103,0
6104,7
6105,2
6106,1
6107,6
6108,3
6109,1
6110,7
6111,5
6112,1
6113,8
6114,3
6115,7
6116,2
6117,9
6118,6
6119,3
6120,1
6121,7
6122,8
6123,8
6124,5
6125,9
6126,5
6127,3
6128,6
6129,5
6130,3
6131,8
6132,3
6133,1
6134,5
6135,1
6136,1
6137,1
6138,6
6139,9
6140,7
6141,7
6142,6
6143,8
6144,3
6145,3
6146,8
6147,3
6148,1
6149,7
6150,1
6151,8
6152,6
6153,5
6154,9
6155,1
6156,0
6157,4
6158,5
6159,0
6160,8
6161,4
6162,3
6163,9
6164,4
6165,1
6166,5
6167,3
6168,7
6169,2
6170,0
6171,5
6172,3
6173,7
6174,2
6175,6
6176,7
6177,1
6178,5
6179,1
6180,5
6181,1
6182,7
6183,2
6184,0
6185,3
6186,7
6187,4
6188,4
6189,2
6190,2
6191,6
6192,3
6193,9
6194,1
6195,5
6196,9
6197,4
6198,1
6199,7
6200,2
6201,8
6202,9
6203,2
6204,7
6205,0
6206,3
6207,9
6208,2
6209,3
6210,8
6211,8
6212,7
6213,6
6214,7
6215,9
6216,7
6217,6
6218,7
6219,5
6220,2
6221,6
6222,9
6223,5
6224,4
6225,3
6226,6
6227,0
6228,3
6229,4
6230,2
6231,9
6232,6
6233,4
6234,0
6235,5
6236,8
6237,9
6238,7
6239,6
6240,2
6241,1
6242,2
6243,6
6244,5
6245,1
6246,2
6247,0
6248,5
6249,8
6250,0
6251,2
6252,4
6253,0
6254,3
6255,8
6256,3
6257,5
6258,7
6259,9
6260,7
6261,3
6262,3
6263,1
6264,1
6265,9
6266,1
6267,6
6268,3
6269,4
6270,5
6271,3
6272,7
6273,6
6274,5
6275,6
6276,0
6277,6
6278,7
6279,5
6280,2
6281,8
6282,4
6283,0
6284,5
6285,8
6286,8
6287,6
6288,1
6289,1
6290,9
6291,1
6292,9
6293,8
6294,3
6295,9
6296,4
6297,4
6298,5
6299,4
6300,4
6301,1
6302,9
6303,9
6304,6
6305,3
6306,0
6307,2
6308,3
6309,0
6310,4
6311,2
6312,9
6313,4
6314,1
6315,8
6316,5
6317,2
6318,0
6319,0
6320,4
6321,1
6322,4
6323,5
6324,7
6325,6
6326,2
6327,6
6328,1
6329,9
6330,7
6331,8
6332,0
6333,3
6334,6
6335,1
6336,8
6337,7
6338,3
6339,4
6340,5
6341,6
6342,1
6343,8
6344,9
6345,5
6346,2
6347,5
6348,0
6349,0
6350,6
6351,6
6352,3
6353,9
6354,4
6355,0
6356,9
6357,6
6358,0
6359,1
6360,2
6361,1
6362,3
6363,9
6364,6
6365,7
6366,6
6367,4
6368,8
6369,1
6370,2
6371,9
6372,2
6373,0
6374,9
6375,0
6376,9
6377,6
6378,5
6379,9
6380,9
6381,9
6382,9
6383,9
6384,1
6385,4
6386,6
6387,9
6388,4
6389,6
6390,8
6391,1
6392,3
6393,8
6394,2
6395,3
6396,2
6397,2
6398,0
6399,6
6400,5
6401,7
6402,4
6403,8
6404,4
6405,4
6406,2
6407,0
6408,1
6409,2
6410,9
6411,1
6412,9
6413,1
6414,1
6415,8
6416,5
6417,9
6418,9
6419,2
6420,8
6421,9
6422,8
6423,6
6424,7
6425,2
6426,6
6427,9
6428,8
6429,0
6430,4
6431,7
6432,1
6433,6
6434,1
6435,8
6436,2
6437,1
6438,6
6439,4
6440,8
6441,8
6442,1
6443,1
6444,8
6445,3
6446,4
6447,7
6448,8
6449,9
6450,9
6451,4
6452,8
6453,7
6454,3
6455,6
6456,3
6457,3
6458,8
6459,0
6460,7
6461,2
6462,8
6463,9
6464,7
6465,6
6466,2
6467,3
6468,7
6469,6
6470,3
6471,7
6472,2
6473,6
6474,1
6475,1
6476,6
6477,5
6478,2
6479,2
6480,6
6481,3
6482,6
6483,7
6484,1
6485,5
6486,5
6487,8
6488,7
6489,3
6490,2
6491,6
6492,2
6493,8
6494,1
6495,3
6496,6
6497,9
6498,7
6499,2
6500,4
6501,9
6502,5
6503,2
6504,6
6505,7
6506,6
6507,6
6508,9
6509,3
6510,7
6511,5
6512,7
6513,1
6514,3
6515,5
6516,0
6517,5
6518,2
6519,8
6520,4
6521,2
6522,1
6523,5
6524,4
6525,6
6526,1
6527,5
6528,9
6529,6
6530,6
6531,7
6532,7
6533,1
6534,2
6535,8
6536,8
6537,8
6538,0
6539,2
6540,3
6541,2
6542,8
6543,4
6544,8
6545,5
6546,7
6547,3
6548,1
6549,9
6550,6
6551,7
6552,0
6553,5
6554,2
6555,7
6556,5
6557,0
6558,0
6559,2
6560,7
6561,4
6562,3
6563,8
6564,9
6565,1
6566,2
6567,9
6568,5
6569,7
6570,7
6571,0
6572,3
6573,4
6574,7
6575,7
6576,6
6577,7
6578,9
6579,9
6580,8
6581,3
6582,3
6583,2
6584,2
6585,7
6586,9
6587,0
6588,2
6589,1
6590,5
6591,8
6592,2
6593,5
6594,4
6595,4
6596,6
6597,0
6598,3
6599,1
6600,7
6601,2
6602,0
6603,2
6604,4
6605,8
6606,7
6607,7
6608,9
6609,0
6610,4
6611,3
6612,0
6613,2
6614,8
6615,4
6616,8
6617,1
6618,4
6619,7
6620,7
6621,1
6622,2
6623,9
6624,0
6625,1
6626,5
6627,0
6628,3
6629,9
6630,2
6631,9
6632,6
6633,4
6634,0
6635,8
6636,8
6637,0
6638,5
6639,1
6640,8
6641,9
6642,3
6643,7
6644,1
6645,6
6646,0
6647,5
6648,3
6649,9
6650,9
6651,9
6652,1
6653,3
6654,5
6655,0
6656,8
6657,0
6658,2
6659,9
6660,9
6661,9
6662,1
6663,6
6664,3
6665,8
6666,3
6667,2
6668,0
6669,0
6670,1
6671,3
6672,5
6673,9
6674,1
6675,0
6676,8
6677,4
6678,4
6679,1
6680,1
6681,8
6682,3
6683,1
6684,4
6685,0
6686,4
6687,7
6688,8
6689,1
6690,5
6691,5
6692,7
6693,2
6694,7
6695,8
6696,7
6697,5
6698,0
6699,8
6700,3
6701,7
6702,5
6703,2
6704,6
6705,9
6706,9
6707,3
6708,6
6709,1
6710,0
6711,0
6712,4
6713,1
6714,8
6715,7
6716,5
6717,1
6718,4
6719,3
6720,7
6721,4
6722,6
6723,8
6724,1
6725,2
6726,0
6727,7
6728,0
6729,4
6730,7
6731,7
6732,1
6733,1
6734,4
6735,5
6736,4
6737,4
6738,9
6739,2
6740,9
6741,2
6742,8
6743,6
6744,1
6745,5
6746,4
6747,0
6748,6
6749,6
6750,6
6751,9
6752,6
6753,0
6754,5
6755,6
6756,1
6757,4
6758,7
6759,3
6760,5
6761,0
6762,7
6763,3
6764,8
6765,3
6766,4
6767,0
6768,8
6769,7
6770,4
6771,3
6772,0
6773,3
6774,6
6775,7
6776,9
6777,0
6778,5
6779,8
6780,1
6781,4
6782,8
6783,2
6784,7
6785,8
6786,5
6787,0
6788,1
6789,3
6790,2
6791,2
6792,4
6793,8
6794,4
6795,4
6796,3
6797,3
6798,0
6799,0
6800,3
6801,8
6802,6
6803,1
6804,7
6805,9
6806,3
6807,7
6808,9
6809,1
6810,0
6811,2
6812,0
6813,2
6814,9
6815,8
6816,0
6817,9
6818,6
6819,8
6820,7
6821,9
6822,7
6823,0
6824,1
6825,0
6826,6
6827,6
6828,6
6829,1
6830,4
6831,2
6832,8
6833,9
6834,2
6835,5
6836,1
6837,9
6838,5
6839,0
6840,0
6841,1
6842,9
6843,7
6844,2
6845,2
6846,7
6847,2
6848,0
6849,8
6850,1
6851,0
6852,6
6853,9
6854,9
6855,7
6856,1
6857,1
6858,8
6859,0
6860,1
6861,1
6862,7
6863,2
6864,3
6865,8
6866,6
6867,3
6868,4
6869,2
6870,6
6871,1
6872,1
6873,7
6874,3
6875,5
6876,3
6877,4
6878,0
6879,7
6880,6
6881,6
6882,4
6883,3
6884,8
6885,4
6886,5
6887,5
6888,6
6889,5
6890,8
6891,8
6892,9
6893,1
6894,9
6895,1
6896,0
6897,6
6898,2
6899,2
6900,0
6901,9
6902,4
6903,1
6904,8
6905,0
6906,7
6907,8
6908,0
6909,0
6910,7
6911,9
6912,3
6913,7
6914,8
6915,1
6916,6
6917,7
6918,5
6919,1
6920,4
6921,6
6922,4
6923,2
6924,0
6925,4
6926,1
6927,0
6928,2
6929,8
6930,5
6931,0
6932,2
6933,5
6934,4
6935,7
6936,9
6937,6
6938,4
6939,6
6940,7
6941,3
6942,6
6943,3
6944,7
6945,5
6946,0
6947,6
6948,3
6949,8
6950,7
6951,7
6952,2
6953,3
6954,4
6955,1
6956,8
6957,3
6958,1
6959,7
6960,3
6961,0
6962,2
6963,5
6964,6
6965,9
6966,8
6967,8
6968,6
6969,1
6970,4
6971,8
6972,0
6973,4
6974,5
6975,1
6976,3
6977,8
6978,4
6979,7
6980,4
6981,8
6982,1
6983,4
6984,5
6985,9
6986,8
6987,7
6988,4
6989,4
6990,8
6991,1
6992,2
6993,0
6994,0
6995,3
6996,6
6997,4
6998,4
6999,0
7000,7
7001,1
7002,4
7003,9
7004,6
7005,7
7006,5
7007,3
7008,7
7009,1
7010,7
7011,4
7012,7
7013,8
7014,5
7015,1
7016,1
7017,1
7018,1
7019,0
7020,5
7021,6
7022,4
7023,1
7024,9
7025,6
7026,9
7027,7
7028,5
7029,2
7030,0
7031,1
7032,0
7033,1
7034,0
7035,8
7036,1
7037,3
7038,7
7039,8
7040,6
7041,4
7042,3
7043,4
7044,0
7045,8
7046,6
7047,6
7048,8
7049,1
7050,7
7051,1
7052,0
7053,9
7054,6
7055,9
7056,1
7057,1
7058,7
7059,0
7060,6
7061,8
7062,3
7063,7
7064,3
7065,4
7066,6
7067,9
7068,1
7069,8
7070,9
7071,9
7072,0
7073,3
7074,7
7075,5
7076,6
7077,4
7078,7
7079,0
7080,7
7081,3
7082,1
7083,8
7084,3
7085,5
7086,4
7087,4
7088,3
7089,9
7090,0
7091,1
7092,6
7093,5
7094,8
7095,4
7096,4
7097,4
7098,3
7099,7
7100,6
7101,3
7102,0
7103,0
7104,3
7105,2
7106,8
7107,9
7108,3
7109,2
7110,2
7111,4
7112,4
7113,7
7114,0
7115,8
7116,8
7117,7
7118,7
7119,1
7120,8
7121,2
7122,0
7123,1
7124,1
7125,0
7126,3
7127,4
7128,8
7129,1
7130,9
7131,0
7132,1
7133,0
7134,3
7135,6
7136,3
7137,9
7138,7
7139,4
7140,2
7141,9
7142,9
7143,7
7144,3
7145,5
7146,8
7147,1
7148,0
7149,5
7150,7
7151,5
7152,1
7153,2
7154,2
7155,5
7156,5
7157,6
7158,0
7159,2
7160,7
7161,6
7162,6
7163,7
7164,2
7165,2
7166,4
7167,3
7168,4
7169,0
7170,1
7171,2
7172,5
7173,4
7174,1
7175,5
7176,0
7177,1
7178,1
7179,3
7180,9
7181,0
7182,3
7183,5
7184,7
7185,6
7186,1
7187,8
7188,4
7189,3
7190,2
7191,3
7192,8
7193,2
7194,2
7195,3
7196,2
7197,7
7198,5
7199,1
7200,1
7201,6
7202,6
7203,8
7204,6
7205,5
7206,9
7207,5
7208,2
7209,1
7210,2
7211,7
7212,2
7213,7
7214,7
7215,2
7216,6
7217,5
7218,7
7219,8
7220,8
7221,0
7222,8
7223,4
7224,4
7225,7
7226,4
7227,1
7228,8
7229,4
7230,6
7231,1
7232,9
7233,3
7234,9
7235,4
7236,6
7237,0
7238,7
7239,2
7240,3
7241,4
7242,2
7243,8
7244,1
7245,9
7246,2
7247,1
7248,8
7249,3
7250,0
7251,0
7252,6
7253,2
7254,6
7255,4
7256,9
7257,3
7258,7
7259,1
7260,2
7261,8
7262,0
7263,8
7264,7
7265,7
7266,5
7267,7
7268,9
7269,3
7270,1
7271,4
7272,9
7273,7
7274,9
7275,5
7276,0
7277,7
7278,7
7279,0
7280,1
7281,4
7282,5
7283,7
7284,1
7285,9
7286,7
7287,5
7288,4
7289,1
7290,5
7291,7
7292,0
7293,0
7294,0
7295,7
7296,3
7297,8
7298,1
7299,0
7300,5
7301,3
7302,5
7303,2
7304,2
7305,2
7306,5
7307,7
7308,7
7309,0
7310,9
7311,8
7312,5
7313,0
7314,1
7315,9
7316,2
7317,5
7318,5
7319,5
7320,0
7321,3
7322,0
7323,8
7324,0
7325,2
7326,4
7327,7
7328,1
7329,4
7330,1
7331,4
7332,7
7333,7
7334,1
7335,6
7336,9
7337,5
7338,1
7339,1
7340,2
7341,4
7342,0
7343,3
7344,7
7345,6
7346,5
7347,2
7348,9
7349,2
7350,5
7351,8
7352,7
7353,8
7354,1
7355,8
7356,4
7357,0
7358,2
7359,0
7360,6
7361,9
7362,9
7363,3
7364,1
7365,5
7366,7
7367,9
7368,1
7369,2
7370,3
7371,4
7372,7
7373,4
7374,9
7375,6
7376,4
7377,8
7378,0
7379,3
7380,9
7381,4
7382,1
7383,2
7384,3
7385,6
7386,1
7387,4
7388,7
7389,6
7390,9
7391,1
7392,8
7393,7
7394,9
7395,2
7396,0
7397,7
7398,8
7399,8
7400,1
7401,6
7402,3
7403,1
7404,0
7405,0
7406,4
7407,5
7408,6
7409,6
7410,6
7411,0
7412,0
7413,6
7414,6
7415,5
7416,1
7417,3
7418,6
7419,2
7420,6
7421,6
7422,0
7423,2
7424,0
7425,0
7426,3
7427,0
7428,3
7429,1
7430,8
7431,0
7432,6
7433,9
7434,2
7435,7
7436,4
7437,5
7438,2
7439,9
7440,8
7441,7
7442,3
7443,7
7444,8
7445,0
7446,1
7447,0
7448,3
7449,3
7450,1
7451,2
7452,8
7453,8
7454,5
7455,4
7456,7
7457,5
7458,5
7459,9
7460,4
7461,8
7462,2
7463,2
7464,0
7465,6
7466,9
7467,7
7468,0
7469,1
7470,8
7471,8
7472,2
7473,6
7474,0
7475,9
7476,3
7477,0
7478,8
7479,3
7480,0
7481,3
7482,4
7483,7
7484,1
7485,0
7486,4
7487,8
7488,8
7489,4
7490,8
7491,8
7492,8
7493,2
7494,8
7495,6
7496,4
7497,7
7498,0
7499,1
7500,1
7501,4
7502,7
7503,9
7504,1
7505,7
7506,2
7507,2
7508,4
7509,8
7510,2
7511,0
7512,6
7513,6
7514,5
7515,6
7516,3
7517,4
7518,6
7519,8
7520,2
7521,5
7522,6
7523,5
7524,1
7525,5
7526,2
7527,7
7528,5
7529,2
7530,7
7531,7
7532,2
7533,7
7534,0
7535,9
7536,8
7537,5
7538,3
7539,6
7540,1
7541,4
7542,7
7543,1
7544,5
7545,8
7546,7
7547,7
7548,7
7549,8
7550,2
7551,6
7552,6
7553,3
7554,6
7555,7
7556,8
7557,1
7558,2
7559,0
7560,5
7561,8
7562,3
7563,6
7564,3
7565,7
7566,8
7567,0
7568,7
7569,2
7570,7
7571,2
7572,7
7573,3
7574,1
7575,4
7576,1
7577,6
7578,9
7579,2
7580,5
7581,4
7582,0
7583,6
7584,6
7585,4
7586,7
7587,1
7588,8
7589,4
7590,8
7591,9
7592,5
7593,3
7594,7
7595,6
7596,0
7597,5
7598,1
7599,3
7600,4
7601,2
7602,6
7603,6
7604,0
7605,3
7606,4
7607,5
7608,0
7609,5
7610,6
7611,0
7612,7
7613,7
7614,1
7615,5
7616,0
7617,5
7618,2
7619,2
7620,9
7621,7
7622,4
7623,1
7624,5
7625,2
7626,0
7627,1
7628,7
7629,6
7630,0
7631,9
7632,9
7633,1
7634,0
7635,7
7636,0
7637,9
7638,3
7639,8
7640,9
7641,8
7642,4
7643,1
7644,0
7645,8
7646,5
7647,2
7648,2
7649,3
7650,1
7651,6
7652,0
7653,6
7654,4
7655,7
7656,7
7657,1
7658,3
7659,4
7660,3
7661,2
7662,3
7663,5
7664,5
7665,9
7666,9
7667,4
7668,3
7669,4
7670,2
7671,4
7672,8
7673,2
7674,9
7675,5
7676,2
7677,0
7678,3
7679,1
7680,6
7681,4
7682,9
7683,7
7684,5
7685,2
7686,0
7687,7
7688,0
7689,8
7690,6
7691,0
7692,0
7693,4
7694,4
7695,9
7696,6
7697,2
7698,1
7699,5
7700,3
7701,6
7702,6
7703,4
7704,2
7705,0
7706,4
7707,5
7708,8
7709,8
7710,0
7711,5
7712,0
7713,7
7714,9
7715,1
7716,9
7717,8
7718,1
7719,6
7720,0
7721,4
7722,6
7723,7
7724,4
7725,0
7726,8
7727,9
7728,9
7729,3
7730,7
7731,3
7732,3
7733,1
7734,7
7735,2
7736,3
7737,8
7738,6
7739,8
7740,4
7741,3
7742,5
7743,9
7744,0
7745,3
7746,6
7747,4
7748,2
7749,1
7750,1
7751,9
7752,0
7753,9
7754,4
7755,0
7756,0
7757,5
7758,5
7759,2
7760,0
7761,8
7762,7
7763,1
7764,2
7765,8
7766,1
7767,8
7768,9
7769,5
7770,0
7771,8
7772,8
7773,3
7774,5
7775,1
7776,9
7777,2
7778,2
7779,2
7780,4
7781,5
7782,3
7783,8
7784,7
7785,1
7786,1
7787,5
7788,9
7789,9
7790,6
7791,0
7792,6
7793,8
7794,3
7795,4
7796,9
7797,4
7798,2
7799,6
7800,8
7801,0
7802,2
7803,6
7804,3
7805,2
7806,7
7807,8
7808,9
7809,5
7810,1
7811,6
7812,9
7813,0
7814,6
7815,3
7816,6
7817,5
7818,9
7819,5
7820,8
7821,9
7822,1
7823,9
7824,9
7825,7
7826,4
7827,1
7828,2
7829,4
7830,8
7831,2
7832,6
7833,1
7834,6
7835,8
7836,7
7837,0
7838,6
7839,1
7840,4
7841,9
7842,8
7843,9
7844,6
7845,2
7846,1
7847,5
7848,1
7849,5
7850,2
7851,1
7852,8
7853,6
7854,8
7855,9
7856,7
7857,3
7858,9
7859,4
7860,6
7861,6
7862,7
7863,4
7864,4
7865,4
7866,8
7867,0
7868,1
7869,8
7870,3
7871,8
7872,4
7873,4
7874,8
7875,9
7876,0
7877,6
7878,6
7879,9
7880,8
7881,6
7882,3
7883,0
7884,5
7885,4
7886,9
7887,9
7888,8
7889,7
7890,9
7891,3
7892,5
7893,3
7894,0
7895,3
7896,4
7897,3
7898,1
7899,2
7900,6
7901,5
7902,0
7903,2
7904,9
7905,7
7906,6
7907,9
7908,1
7909,0
7910,2
7911,1
7912,5
7913,7
7914,8
7915,0
7916,2
7917,7
7918,0
7919,9
7920,7
7921,9
7922,8
7923,6
7924,1
7925,1
7926,9
7927,6
7928,8
7929,3
7930,7
7931,9
7932,2
7933,9
7934,0
7935,9
7936,1
7937,4
7938,3
7939,4
7940,9
7941,2
7942,1
7943,2
7944,2
7945,4
7946,1
7947,7
7948,4
7949,7
7950,4
7951,6
7952,3
7953,4
7954,8
7955,0
7956,9
7957,1
7958,8
7959,3
7960,1
7961,2
7962,0
7963,2
7964,6
7965,4
7966,1
7967,0
7968,7
7969,4
7970,8
7971,0
7972,6
7973,1
7974,7
7975,1
7976,8
7977,1
7978,7
7979,8
7980,0
7981,6
7982,3
7983,6
7984,1
7985,9
7986,8
7987,0
7988,4
7989,1
7990,5
7991,6
7992,1
7993,2
7994,7
7995,5
7996,2
7997,7
7998,1
7999,9
8000,0
8001,4
8002,9
8003,9
8004,2
8005,1
8006,3
8007,0
8008,4
8009,1
8010,0
8011,9
8012,1
8013,7
8014,8
8015,5
8016,6
8017,8
8018,4
8019,4
8020,7
8021,9
8022,1
8023,2
8024,8
8025,6
8026,8
8027,3
8028,7
8029,8
8030,3
8031,5
8032,3
8033,0
8034,3
8035,8
8036,9
8037,2
8038,0
8039,1
8040,0
8041,6
8042,4
8043,1
8044,5
8045,1
8046,9
8047,0
8048,2
8049,1
8050,3
8051,2
8052,0
8053,4
8054,2
8055,5
8056,1
8057,8
8058,8
8059,1
8060,3
8061,7
8062,1
8063,5
8064,7
8065,1
8066,5
8067,2
8068,9
8069,8
8070,3
8071,9
8072,2
8073,3
8074,0
8075,5
8076,0
8077,9
8078,0
8079,3
8080,0
8081,4
8082,0
8083,8
8084,1
8085,6
8086,4
8087,1
8088,4
8089,3
8090,5
8091,8
8092,5
8093,6
8094,2
8095,5
8096,4
8097,1
8098,1
8099,4
8100,5
8101,9
8102,5
8103,8
8104,9
8105,0
8106,1
8107,6
8108,3
8109,7
8110,2
8111,8
8112,3
8113,5
8114,2
8115,0
8116,5
8117,7
8118,6
8119,2
8120,1
8121,0
8122,7
8123,0
8124,1
8125,9
8126,3
8127,3
8128,2
8129,3
8130,3
8131,4
8132,5
8133,1
8134,9
8135,7
8136,0
8137,7
8138,0
8139,4
8140,4
8141,1
8142,7
8143,9
8144,9
8145,7
8146,5
8147,1
8148,9
8149,0
8150,2
8151,5
8152,6
8153,6
8154,6
8155,8
8156,1
8157,6
8158,1
8159,3
8160,2
8161,2
8162,9
8163,6
8164,9
8165,6
8166,4
8167,6
8168,6
8169,8
8170,3
8171,1
8172,4
8173,5
8174,7
8175,1
8176,8
8177,9
8178,5
8179,7
8180,5
8181,9
8182,2
8183,1
8184,8
8185,8
8186,4
8187,3
8188,5
8189,7
8190,8
8191,1
8192,1
8193,6
8194,3
8195,5
8196,5
8197,0
8198,5
8199,9
8200,9
8201,0
8202,9
8203,4
8204,1
8205,2
8206,0
8207,0
8208,8
8209,3
8210,4
8211,6
8212,9
8213,8
8214,4
8215,3
8216,0
8217,8
8218,5
8219,5
8220,1
8221,2
8222,1
8223,3
8224,2
8225,8
8226,3
8227,1
8228,9
8229,7
8230,7
8231,6
8232,1
8233,3
8234,6
8235,7
8236,2
8237,9
8238,3
8239,4
8240,8
8241,6
8242,4
8243,7
8244,9
8245,8
8246,6
8247,2
8248,9
8249,3
8250,2
8251,9
8252,0
8253,3
8254,8
8255,0
8256,2
8257,9
8258,9
8259,4
8260,4
8261,9
8262,1
8263,9
8264,9
8265,7
8266,1
8267,5
8268,8
8269,2
8270,9
8271,4
8272,4
8273,1
8274,7
8275,0
8276,0
8277,4
8278,2
8279,6
8280,3
8281,0
8282,2
8283,6
8284,7
8285,1
8286,1
8287,5
8288,8
8289,5
8290,7
8291,3
8292,0
8293,4
8294,0
8295,3
8296,7
8297,0
8298,3
8299,6
8300,2
8301,1
8302,0
8303,1
8304,0
8305,5
8306,3
8307,7
8308,4
8309,8
8310,4
8311,0
8312,4
8313,7
8314,0
8315,2
8316,9
8317,8
8318,1
8319,3
8320,5
8321,9
8322,3
8323,1
8324,9
8325,5
8326,1
8327,3
8328,2
8329,9
8330,0
8331,2
8332,4
8333,0
8334,1
8335,7
8336,1
8337,0
8338,5
8339,7
8340,7
8341,2
8342,1
8343,6
8344,5
8345,1
8346,8
8347,6
8348,9
8349,6
8350,7
8351,2
8352,5
8353,1
8354,0
8355,6
8356,0
8357,2
8358,4
8359,3
8360,2
8361,2
8362,2
8363,9
8364,3
8365,0
8366,6
8367,8
8368,0
8369,0
8370,3
8371,7
8372,7
8373,1
8374,0
8375,8
8376,7
8377,2
8378,4
8379,7
8380,8
8381,9
8382,7
8383,3
8384,9
8385,0
8386,3
8387,8
8388,1
8389,8
8390,1
8391,2
8392,3
8393,2
8394,8
8395,6
8396,1
8397,4
8398,4
8399,8
8400,1
8401,4
8402,2
8403,6
8404,2
8405,5
8406,6
8407,8
8408,5
8409,5
8410,7
8411,4
8412,5
8413,8
8414,3
8415,1
8416,3
8417,2
8418,5
8419,8
8420,2
8421,4
8422,2
8423,0
8424,7
8425,2
8426,9
8427,2
8428,2
8429,1
8430,2
8431,0
8432,6
8433,6
8434,0
8435,3
8436,6
8437,5
8438,9
8439,8
8440,1
8441,5
8442,9
8443,4
8444,6
8445,3
8446,3
8447,9
8448,9
8449,9
8450,1
8451,2
8452,6
8453,1
8454,6
8455,0
8456,0
8457,0
8458,7
8459,8
8460,8
8461,7
8462,3
8463,6
8464,9
8465,7
8466,1
8467,5
8468,3
8469,6
8470,5
8471,6
8472,3
8473,2
8474,9
8475,4
8476,6
8477,2
8478,8
8479,7
8480,4
8481,2
8482,2
8483,3
8484,7
8485,8
8486,3
8487,8
8488,4
8489,8
8490,0
8491,7
8492,0
8493,5
8494,1
8495,4
8496,7
8497,3
8498,8
8499,4
8500,0
8501,6
8502,9
8503,1
8504,7
8505,6
8506,5
8507,0
8508,4
8509,4
8510,6
8511,5
8512,8
8513,0
8514,1
8515,8
8516,8
8517,4
8518,0
8519,7
8520,5
8521,1
8522,1
8523,1
8524,7
8525,9
8526,0
8527,9
8528,6
8529,9
8530,3
8531,6
8532,8
8533,5
8534,0
8535,2
8536,2
8537,2
8538,3
8539,4
8540,9
8541,5
8542,3
8543,3
8544,8
8545,5
8546,3
8547,0
8548,5
8549,3
8550,9
8551,4
8552,3
8553,5
8554,4
8555,0
8556,8
8557,6
8558,5
8559,3
8560,9
8561,9
8562,3
8563,0
8564,2
8565,3
8566,8
8567,5
8568,3
8569,5
8570,3
8571,4
8572,3
8573,3
8574,5
8575,5
8576,2
8577,8
8578,6
8579,7
8580,4
8581,2
8582,3
8583,0
8584,3
8585,6
8586,7
8587,6
8588,6
8589,8
8590,2
8591,7
8592,3
